"tITI","freq_bins_smooth","mean_spec","sem_upper","sem_lower"
"32 ms",0.0690509915014164,1.88056902663807,1.96390145362015,1.79723659965598
"32 ms",0.0697592067988669,1.87752022272132,1.96107495283896,1.79396549260367
"32 ms",0.0704674220963173,1.91382531952544,2.0026561068748,1.82499453217608
"32 ms",0.0711756373937677,1.9119343882561,2.00246551503237,1.82140326147983
"32 ms",0.0718838526912181,1.91615089080443,2.00708999966527,1.82521178194359
"32 ms",0.0725920679886685,1.92907972736929,2.02319738615189,1.83496206858669
"32 ms",0.073300283286119,1.88508590450592,1.98044788786238,1.78972392114947
"32 ms",0.0740084985835694,1.85510927500449,1.95202234502307,1.7581962049859
"32 ms",0.0747167138810198,1.86954022004184,1.96639799305374,1.77268244702995
"32 ms",0.0754249291784703,1.87305451316215,1.97240055365294,1.77370847267136
"32 ms",0.0761331444759207,1.87019310674943,1.96616408182884,1.77422213167002
"32 ms",0.0768413597733711,1.88134357515705,1.97133262440424,1.79135452590986
"32 ms",0.0775495750708215,1.85881900442688,1.94526237586432,1.77237563298944
"32 ms",0.0782577903682719,1.85431459745983,1.94084606361267,1.76778313130699
"32 ms",0.0789660056657224,1.86863630549616,1.95599946981519,1.78127314117713
"32 ms",0.0796742209631728,1.85778826907898,1.94427124047461,1.77130529768335
"32 ms",0.0803824362606232,1.84248727540883,1.92884525679678,1.75612929402089
"32 ms",0.0810906515580736,1.84398820861659,1.92592872470461,1.76204769252857
"32 ms",0.0817988668555241,1.85825550936141,1.93991004988579,1.77660096883702
"32 ms",0.0825070821529745,1.84612295321284,1.92467558546572,1.76757032095995
"32 ms",0.0832152974504249,1.8382170045218,1.91635089878327,1.76008311026033
"32 ms",0.0839235127478754,1.82587309177177,1.90741926990617,1.74432691363736
"32 ms",0.0846317280453258,1.83935506197746,1.92751158371911,1.7511985402358
"32 ms",0.0853399433427762,1.76432284895793,1.8531655297583,1.67548016815755
"32 ms",0.0860481586402266,1.76022426919127,1.85001648831591,1.67043205006662
"32 ms",0.086756373937677,1.73280362882732,1.812212863001,1.65339439465363
"32 ms",0.0874645892351275,1.75214637785228,1.83309388773826,1.67119886796631
"32 ms",0.0881728045325779,1.80164071845787,1.89273920072878,1.71054223618695
"32 ms",0.0888810198300283,1.79767739793779,1.88733394632179,1.70802084955379
"32 ms",0.0895892351274788,1.7993120804365,1.88737490495796,1.71124925591504
"32 ms",0.0902974504249292,1.77920781008172,1.86744219508489,1.69097342507854
"32 ms",0.0910056657223796,1.75095594427938,1.83332450839505,1.66858738016371
"32 ms",0.09171388101983,1.75881982734758,1.83954172238424,1.67809793231093
"32 ms",0.0924220963172805,1.73864886043261,1.81273757919511,1.66456014167011
"32 ms",0.0931303116147309,1.7525417744106,1.82804628552646,1.67703726329474
"32 ms",0.0938385269121813,1.76008157931942,1.83647713772224,1.68368602091659
"32 ms",0.0945467422096317,1.77878524686134,1.85668360911977,1.70088688460292
"32 ms",0.0952549575070822,1.72956496797219,1.80413020855494,1.65499972738945
"32 ms",0.0959631728045326,1.70422471059747,1.77961061922606,1.62883880196888
"32 ms",0.096671388101983,1.6765535313899,1.74929364510048,1.60381341767932
"32 ms",0.0973796033994334,1.68202172272535,1.7572073720642,1.60683607338649
"32 ms",0.0980878186968838,1.69674676166335,1.77505697365223,1.61843654967447
"32 ms",0.0987960339943343,1.68803540243208,1.7654220378254,1.61064876703877
"32 ms",0.0995042492917847,1.68472809326775,1.75876915554089,1.61068703099462
"32 ms",0.100212464589235,1.69516262648067,1.77146132572847,1.61886392723287
"32 ms",0.100920679886686,1.6757241310353,1.75241026389494,1.59903799817565
"32 ms",0.101628895184136,1.66005857877758,1.73366352708963,1.58645363046553
"32 ms",0.102337110481586,1.65142275967535,1.7236263877409,1.5792191316098
"32 ms",0.103045325779037,1.62989623914049,1.7037594118818,1.55603306639918
"32 ms",0.103753541076487,1.63359695055141,1.70571894772219,1.56147495338062
"32 ms",0.104461756373938,1.64354281143439,1.71764068093924,1.56944494192954
"32 ms",0.105169971671388,1.66024416057167,1.73370161987145,1.5867867012719
"32 ms",0.105878186968839,1.65159413437198,1.72565191401827,1.57753635472568
"32 ms",0.106586402266289,1.63583648625401,1.70807015965288,1.56360281285514
"32 ms",0.107294617563739,1.64648528688847,1.71700774576264,1.57596282801431
"32 ms",0.10800283286119,1.60577342648869,1.67314472509641,1.53840212788097
"32 ms",0.10871104815864,1.60522814363168,1.67189700452039,1.53855928274297
"32 ms",0.109419263456091,1.60001151677458,1.66539811077595,1.53462492277322
"32 ms",0.110127478753541,1.60978623558507,1.67581373022228,1.54375874094787
"32 ms",0.110835694050991,1.62533816821223,1.69240365087311,1.55827268555136
"32 ms",0.111543909348442,1.61094357198111,1.67969947519095,1.54218766877126
"32 ms",0.112252124645892,1.61187763543536,1.68437295851963,1.53938231235109
"32 ms",0.112960339943343,1.57691035464167,1.64688416894354,1.50693654033981
"32 ms",0.113668555240793,1.55520750671179,1.62178986455742,1.48862514886616
"32 ms",0.114376770538244,1.55407500412319,1.62413518329591,1.48401482495047
"32 ms",0.115084985835694,1.55119948283703,1.62346282291254,1.47893614276151
"32 ms",0.115793201133144,1.55342059380332,1.62649532095533,1.48034586665131
"32 ms",0.116501416430595,1.54463615221585,1.61695541018118,1.47231689425052
