"id","speed","snr","snr_char","insert","index","power","label"
"sub-12","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-12","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-12","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-12","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-12","32 ms",0.125,"1/8","2 inserts","power_index_fast",-0.0359644404393977,"0.17"
"sub-12","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.0251033728076922,"0.07"
"sub-12","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.0355738325753818,"0.17"
"sub-12","32 ms",0.125,"1/8","6 inserts","power_index_slow",0.0224889102512281,"0.07"
"sub-12","32 ms",0.25,"1/4","2 inserts","power_index_fast",-0.0645454100612721,"0.17"
"sub-12","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.0478279280229141,"0.07"
"sub-12","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.0796967315114574,"0.17"
"sub-12","32 ms",0.25,"1/4","6 inserts","power_index_slow",0.0572668375600015,"0.07"
"sub-12","32 ms",0.5,"1/2","2 inserts","power_index_fast",-0.0941999345445209,"0.17"
"sub-12","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.0829874368602945,"0.07"
"sub-12","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.183681805825863,"0.17"
"sub-12","32 ms",0.5,"1/2","6 inserts","power_index_slow",0.161087091892935,"0.07"
"sub-12","32 ms",0.8,"4/5","2 inserts","power_index_fast",-0.0746895594786426,"0.17"
"sub-12","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.101563009603576,"0.07"
"sub-12","32 ms",0.8,"4/5","6 inserts","power_index_fast",0.292236677425592,"0.17"
"sub-12","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.305506488906365,"0.07"
"sub-13","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-13","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-13","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-13","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-13","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.00238689739883706,"0.17"
"sub-13","2048 ms",0.125,"1/8","2 inserts","power_index_slow",-0.0159179133287343,"0.07"
"sub-13","2048 ms",0.125,"1/8","6 inserts","power_index_fast",0.0190198818335098,"0.17"
"sub-13","2048 ms",0.125,"1/8","6 inserts","power_index_slow",-0.00234001537931644,"0.07"
"sub-13","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.00528148083803475,"0.17"
"sub-13","2048 ms",0.25,"1/4","2 inserts","power_index_slow",-0.0307458503226679,"0.07"
"sub-13","2048 ms",0.25,"1/4","6 inserts","power_index_fast",0.0429198570172253,"0.17"
"sub-13","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.00213949143078991,"0.07"
"sub-13","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.0124463313452069,"0.17"
"sub-13","2048 ms",0.5,"1/2","2 inserts","power_index_slow",-0.0560971119686204,"0.07"
"sub-13","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.100690817058535,"0.17"
"sub-13","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.0325177402579062,"0.07"
"sub-13","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.0228972181158026,"0.17"
"sub-13","2048 ms",0.8,"4/5","2 inserts","power_index_slow",-0.0771684777054329,"0.07"
"sub-13","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.170541434040536,"0.17"
"sub-13","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.0962184931180606,"0.07"
"sub-13","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-13","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-13","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-13","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-13","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.00258790811266232,"0.17"
"sub-13","32 ms",0.125,"1/8","2 inserts","power_index_slow",-0.0196081340859702,"0.07"
"sub-13","32 ms",0.125,"1/8","6 inserts","power_index_fast",-0.0458409006513158,"0.17"
"sub-13","32 ms",0.125,"1/8","6 inserts","power_index_slow",-0.0556512041075131,"0.07"
"sub-13","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.00425728202164277,"0.17"
"sub-13","32 ms",0.25,"1/4","2 inserts","power_index_slow",-0.0270835941681553,"0.07"
"sub-13","32 ms",0.25,"1/4","6 inserts","power_index_fast",-0.084144042041545,"0.17"
"sub-13","32 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0969312996053241,"0.07"
"sub-13","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.00461346903234501,"0.17"
"sub-13","32 ms",0.5,"1/2","2 inserts","power_index_slow",-0.00384657258507133,"0.07"
"sub-13","32 ms",0.5,"1/2","6 inserts","power_index_fast",-0.123952315730825,"0.17"
"sub-13","32 ms",0.5,"1/2","6 inserts","power_index_slow",-0.11740353754538,"0.07"
"sub-13","32 ms",0.8,"4/5","2 inserts","power_index_fast",-0.000140824510174598,"0.17"
"sub-13","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.0877357199233133,"0.07"
"sub-13","32 ms",0.8,"4/5","6 inserts","power_index_fast",-0.0910391335724515,"0.17"
"sub-13","32 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0193341843209374,"0.07"
"sub-14","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-14","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-14","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-14","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-14","2048 ms",0.125,"1/8","2 inserts","power_index_fast",-0.0151139126724285,"0.17"
"sub-14","2048 ms",0.125,"1/8","2 inserts","power_index_slow",-0.00575700090336773,"0.07"
"sub-14","2048 ms",0.125,"1/8","6 inserts","power_index_fast",0.0240791092235239,"0.17"
"sub-14","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.0311726217625165,"0.07"
"sub-14","2048 ms",0.25,"1/4","2 inserts","power_index_fast",-0.032550490383684,"0.17"
"sub-14","2048 ms",0.25,"1/4","2 inserts","power_index_slow",-0.0105351366156361,"0.07"
"sub-14","2048 ms",0.25,"1/4","6 inserts","power_index_fast",0.0450510156785507,"0.17"
"sub-14","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.0574346345249638,"0.07"
"sub-14","2048 ms",0.5,"1/2","2 inserts","power_index_fast",-0.0731102241474482,"0.17"
"sub-14","2048 ms",0.5,"1/2","2 inserts","power_index_slow",-0.0164727242831856,"0.07"
"sub-14","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.069339744714168,"0.17"
"sub-14","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.0842753353805957,"0.07"
"sub-14","2048 ms",0.8,"4/5","2 inserts","power_index_fast",-0.127193395853685,"0.17"
"sub-14","2048 ms",0.8,"4/5","2 inserts","power_index_slow",-0.0164404571039684,"0.07"
"sub-14","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.0595279044802314,"0.17"
"sub-14","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.0627538017886323,"0.07"
"sub-14","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-14","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-14","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-14","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-14","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.019717339538251,"0.17"
"sub-14","32 ms",0.125,"1/8","2 inserts","power_index_slow",-0.00133162756039387,"0.07"
"sub-14","32 ms",0.125,"1/8","6 inserts","power_index_fast",-0.00227277960542102,"0.17"
"sub-14","32 ms",0.125,"1/8","6 inserts","power_index_slow",-0.00129972020310359,"0.07"
"sub-14","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.0529828287755197,"0.17"
"sub-14","32 ms",0.25,"1/4","2 inserts","power_index_slow",-0.00248441264359316,"0.07"
"sub-14","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.015923465027908,"0.17"
"sub-14","32 ms",0.25,"1/4","6 inserts","power_index_slow",-0.00733559577698338,"0.07"
"sub-14","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.159407597566957,"0.17"
"sub-14","32 ms",0.5,"1/2","2 inserts","power_index_slow",-0.0040844294972345,"0.07"
"sub-14","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.119906241324324,"0.17"
"sub-14","32 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0343861919894365,"0.07"
"sub-14","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.344410433448217,"0.17"
"sub-14","32 ms",0.8,"4/5","2 inserts","power_index_slow",-0.00453876472295084,"0.07"
"sub-14","32 ms",0.8,"4/5","6 inserts","power_index_fast",0.323696564453567,"0.17"
"sub-14","32 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0828011508646123,"0.07"
"sub-15","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-15","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-15","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-15","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-15","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.01466744114488,"0.17"
"sub-15","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.00191313463992324,"0.07"
"sub-15","2048 ms",0.125,"1/8","6 inserts","power_index_fast",0.106804168117835,"0.17"
"sub-15","2048 ms",0.125,"1/8","6 inserts","power_index_slow",-0.0250090835134551,"0.07"
"sub-15","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.027325241266729,"0.17"
"sub-15","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.0097846175243071,"0.07"
"sub-15","2048 ms",0.25,"1/4","6 inserts","power_index_fast",0.218045707323421,"0.17"
"sub-15","2048 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0453547335703368,"0.07"
"sub-15","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.045883179210063,"0.17"
"sub-15","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.0430266592040417,"0.07"
"sub-15","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.422975589963954,"0.17"
"sub-15","2048 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0641417756081665,"0.07"
"sub-15","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.0555038377883752,"0.17"
"sub-15","2048 ms",0.8,"4/5","2 inserts","power_index_slow",0.110450844071057,"0.07"
"sub-15","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.57431491902586,"0.17"
"sub-15","2048 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0435384101790324,"0.07"
"sub-15","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-15","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-15","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-15","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-15","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.0206961418928463,"0.17"
"sub-15","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.00338588254919395,"0.07"
"sub-15","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.0531166868962277,"0.17"
"sub-15","32 ms",0.125,"1/8","6 inserts","power_index_slow",-0.0211775415606253,"0.07"
"sub-15","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.0387883262487546,"0.17"
"sub-15","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.00648275527612822,"0.07"
"sub-15","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.105474978492264,"0.17"
"sub-15","32 ms",0.25,"1/4","6 inserts","power_index_slow",-0.03908805874273,"0.07"
"sub-15","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.0655292946854265,"0.17"
"sub-15","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.0115577762787219,"0.07"
"sub-15","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.194048180507934,"0.17"
"sub-15","32 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0582552526769194,"0.07"
"sub-15","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.0784623161879472,"0.17"
"sub-15","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.0152324339144879,"0.07"
"sub-15","32 ms",0.8,"4/5","6 inserts","power_index_fast",0.242366493504733,"0.17"
"sub-15","32 ms",0.8,"4/5","6 inserts","power_index_slow",-0.0428164046620282,"0.07"
"sub-16","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-16","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-16","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-16","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-16","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.00455099906401476,"0.17"
"sub-16","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.0229802270298773,"0.07"
"sub-16","2048 ms",0.125,"1/8","6 inserts","power_index_fast",-0.00844103015921934,"0.17"
"sub-16","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.0152654037521857,"0.07"
"sub-16","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.0110295529638899,"0.17"
"sub-16","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.0434444493516297,"0.07"
"sub-16","2048 ms",0.25,"1/4","6 inserts","power_index_fast",-0.0140980352254988,"0.17"
"sub-16","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.0278686841964032,"0.07"
"sub-16","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.0293651842572651,"0.17"
"sub-16","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.0755920899131185,"0.07"
"sub-16","2048 ms",0.5,"1/2","6 inserts","power_index_fast",-0.015130194187347,"0.17"
"sub-16","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.0419188043962971,"0.07"
"sub-16","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.0591145712132705,"0.17"
"sub-16","2048 ms",0.8,"4/5","2 inserts","power_index_slow",0.0972057723811183,"0.07"
"sub-16","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.00198715850511725,"0.17"
"sub-16","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.0361779305281707,"0.07"
"sub-16","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-16","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-16","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-16","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-16","32 ms",0.125,"1/8","2 inserts","power_index_fast",-0.0323418886774976,"0.17"
"sub-16","32 ms",0.125,"1/8","2 inserts","power_index_slow",-0.0133280663466246,"0.07"
"sub-16","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.000404784745016873,"0.17"
"sub-16","32 ms",0.125,"1/8","6 inserts","power_index_slow",-0.0251100049894214,"0.07"
"sub-16","32 ms",0.25,"1/4","2 inserts","power_index_fast",-0.0587085639119697,"0.17"
"sub-16","32 ms",0.25,"1/4","2 inserts","power_index_slow",-0.028055949219454,"0.07"
"sub-16","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.00631099672199714,"0.17"
"sub-16","32 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0500039717725786,"0.07"
"sub-16","32 ms",0.5,"1/2","2 inserts","power_index_fast",-0.0918683482770546,"0.17"
"sub-16","32 ms",0.5,"1/2","2 inserts","power_index_slow",-0.0610961544044281,"0.07"
"sub-16","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.0369718788999986,"0.17"
"sub-16","32 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0940849084096686,"0.07"
"sub-16","32 ms",0.8,"4/5","2 inserts","power_index_fast",-0.0956148527108676,"0.17"
"sub-16","32 ms",0.8,"4/5","2 inserts","power_index_slow",-0.105158937094713,"0.07"
"sub-16","32 ms",0.8,"4/5","6 inserts","power_index_fast",0.104247029794234,"0.17"
"sub-16","32 ms",0.8,"4/5","6 inserts","power_index_slow",-0.125205938473067,"0.07"
"sub-17","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-17","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-17","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-17","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-17","2048 ms",0.125,"1/8","2 inserts","power_index_fast",0.0146051085108126,"0.17"
"sub-17","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.00367444762444367,"0.07"
"sub-17","2048 ms",0.125,"1/8","6 inserts","power_index_fast",0.0233779405028628,"0.17"
"sub-17","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.00799558622579633,"0.07"
"sub-17","2048 ms",0.25,"1/4","2 inserts","power_index_fast",0.0260838760781598,"0.17"
"sub-17","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.00625540899204197,"0.07"
"sub-17","2048 ms",0.25,"1/4","6 inserts","power_index_fast",0.0391489593146166,"0.17"
"sub-17","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.0253210923354015,"0.07"
"sub-17","2048 ms",0.5,"1/2","2 inserts","power_index_fast",0.0387671988928927,"0.17"
"sub-17","2048 ms",0.5,"1/2","2 inserts","power_index_slow",0.00794368887614724,"0.07"
"sub-17","2048 ms",0.5,"1/2","6 inserts","power_index_fast",0.0421626284168415,"0.17"
"sub-17","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.084248274811433,"0.07"
"sub-17","2048 ms",0.8,"4/5","2 inserts","power_index_fast",0.0359664426899284,"0.17"
"sub-17","2048 ms",0.8,"4/5","2 inserts","power_index_slow",0.00412115803865887,"0.07"
"sub-17","2048 ms",0.8,"4/5","6 inserts","power_index_fast",0.00153655573421413,"0.17"
"sub-17","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.174178053678886,"0.07"
"sub-17","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-17","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-17","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-17","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-17","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.00523339960131921,"0.17"
"sub-17","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.0048347370762886,"0.07"
"sub-17","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.0547923637871408,"0.17"
"sub-17","32 ms",0.125,"1/8","6 inserts","power_index_slow",0.0371204985650443,"0.07"
"sub-17","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.00856078860377469,"0.17"
"sub-17","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.0095685119009232,"0.07"
"sub-17","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.165100817908022,"0.17"
"sub-17","32 ms",0.25,"1/4","6 inserts","power_index_slow",0.0714106549291107,"0.07"
"sub-17","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.00937903315972872,"0.17"
"sub-17","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.0185630066180814,"0.07"
"sub-17","32 ms",0.5,"1/2","6 inserts","power_index_fast",0.534524297197329,"0.17"
"sub-17","32 ms",0.5,"1/2","6 inserts","power_index_slow",0.118959147711064,"0.07"
"sub-17","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.00033339452846779,"0.17"
"sub-17","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.0281708650249353,"0.07"
"sub-17","32 ms",0.8,"4/5","6 inserts","power_index_fast",1.08775618688503,"0.17"
"sub-17","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.12563309758512,"0.07"
"sub-18","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-18","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-18","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-18","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-18","2048 ms",0.125,"1/8","2 inserts","power_index_fast",-0.0387706253491161,"0.17"
"sub-18","2048 ms",0.125,"1/8","2 inserts","power_index_slow",-0.0146498903678216,"0.07"
"sub-18","2048 ms",0.125,"1/8","6 inserts","power_index_fast",-0.0468566638761946,"0.17"
"sub-18","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.0287890941095039,"0.07"
"sub-18","2048 ms",0.25,"1/4","2 inserts","power_index_fast",-0.0741581201510352,"0.17"
"sub-18","2048 ms",0.25,"1/4","2 inserts","power_index_slow",-0.0338383312103672,"0.07"
"sub-18","2048 ms",0.25,"1/4","6 inserts","power_index_fast",-0.0976697413609363,"0.17"
"sub-18","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.0560028496836169,"0.07"
"sub-18","2048 ms",0.5,"1/2","2 inserts","power_index_fast",-0.130835218475854,"0.17"
"sub-18","2048 ms",0.5,"1/2","2 inserts","power_index_slow",-0.0832530983652529,"0.07"
"sub-18","2048 ms",0.5,"1/2","6 inserts","power_index_fast",-0.197776127261019,"0.17"
"sub-18","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.0978016022455541,"0.07"
"sub-18","2048 ms",0.8,"4/5","2 inserts","power_index_fast",-0.169494442434847,"0.17"
"sub-18","2048 ms",0.8,"4/5","2 inserts","power_index_slow",-0.153449621642313,"0.07"
"sub-18","2048 ms",0.8,"4/5","6 inserts","power_index_fast",-0.286394324215666,"0.17"
"sub-18","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.115995997232598,"0.07"
"sub-18","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-18","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-18","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-18","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-18","32 ms",0.125,"1/8","2 inserts","power_index_fast",-0.00217245984134191,"0.17"
"sub-18","32 ms",0.125,"1/8","2 inserts","power_index_slow",0.00278347981913678,"0.07"
"sub-18","32 ms",0.125,"1/8","6 inserts","power_index_fast",-0.0105086729671932,"0.17"
"sub-18","32 ms",0.125,"1/8","6 inserts","power_index_slow",0.0328457444236074,"0.07"
"sub-18","32 ms",0.25,"1/4","2 inserts","power_index_fast",-0.00583435641416686,"0.17"
"sub-18","32 ms",0.25,"1/4","2 inserts","power_index_slow",0.00427765496175226,"0.07"
"sub-18","32 ms",0.25,"1/4","6 inserts","power_index_fast",-0.0259411997406215,"0.17"
"sub-18","32 ms",0.25,"1/4","6 inserts","power_index_slow",0.0623649888119351,"0.07"
"sub-18","32 ms",0.5,"1/2","2 inserts","power_index_fast",-0.0177441665025706,"0.17"
"sub-18","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.00283089621045383,"0.07"
"sub-18","32 ms",0.5,"1/2","6 inserts","power_index_fast",-0.0709877196965231,"0.17"
"sub-18","32 ms",0.5,"1/2","6 inserts","power_index_slow",0.101373398166455,"0.07"
"sub-18","32 ms",0.8,"4/5","2 inserts","power_index_fast",-0.0392568303215318,"0.17"
"sub-18","32 ms",0.8,"4/5","2 inserts","power_index_slow",-0.00708333702864501,"0.07"
"sub-18","32 ms",0.8,"4/5","6 inserts","power_index_fast",-0.139168753028765,"0.17"
"sub-18","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.0971888611775067,"0.07"
"sub-19","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-19","2048 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-19","2048 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-19","2048 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-19","2048 ms",0.125,"1/8","2 inserts","power_index_fast",-0.0156310127186454,"0.17"
"sub-19","2048 ms",0.125,"1/8","2 inserts","power_index_slow",0.000272775182958385,"0.07"
"sub-19","2048 ms",0.125,"1/8","6 inserts","power_index_fast",-0.00782284422151854,"0.17"
"sub-19","2048 ms",0.125,"1/8","6 inserts","power_index_slow",0.00566003898753825,"0.07"
"sub-19","2048 ms",0.25,"1/4","2 inserts","power_index_fast",-0.0264996621099333,"0.17"
"sub-19","2048 ms",0.25,"1/4","2 inserts","power_index_slow",0.000346537691231386,"0.07"
"sub-19","2048 ms",0.25,"1/4","6 inserts","power_index_fast",-0.0209427711897632,"0.17"
"sub-19","2048 ms",0.25,"1/4","6 inserts","power_index_slow",0.0219541770460995,"0.07"
"sub-19","2048 ms",0.5,"1/2","2 inserts","power_index_fast",-0.0329355401815494,"0.17"
"sub-19","2048 ms",0.5,"1/2","2 inserts","power_index_slow",-0.000126816697619292,"0.07"
"sub-19","2048 ms",0.5,"1/2","6 inserts","power_index_fast",-0.0629939208619676,"0.17"
"sub-19","2048 ms",0.5,"1/2","6 inserts","power_index_slow",0.0885111879747605,"0.07"
"sub-19","2048 ms",0.8,"4/5","2 inserts","power_index_fast",-0.0131333446347226,"0.17"
"sub-19","2048 ms",0.8,"4/5","2 inserts","power_index_slow",-0.00176963973531495,"0.07"
"sub-19","2048 ms",0.8,"4/5","6 inserts","power_index_fast",-0.132483918623044,"0.17"
"sub-19","2048 ms",0.8,"4/5","6 inserts","power_index_slow",0.215312666215636,"0.07"
"sub-19","32 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
"sub-19","32 ms",0,"0","2 inserts","power_index_slow",0,"0.07"
"sub-19","32 ms",0,"0","6 inserts","power_index_fast",0,"0.17"
"sub-19","32 ms",0,"0","6 inserts","power_index_slow",0,"0.07"
"sub-19","32 ms",0.125,"1/8","2 inserts","power_index_fast",0.00629932021229762,"0.17"
"sub-19","32 ms",0.125,"1/8","2 inserts","power_index_slow",-0.00128699935122029,"0.07"
"sub-19","32 ms",0.125,"1/8","6 inserts","power_index_fast",0.00395813399939602,"0.17"
"sub-19","32 ms",0.125,"1/8","6 inserts","power_index_slow",-0.027472644075634,"0.07"
"sub-19","32 ms",0.25,"1/4","2 inserts","power_index_fast",0.0120812890070683,"0.17"
"sub-19","32 ms",0.25,"1/4","2 inserts","power_index_slow",-0.00105955043993929,"0.07"
"sub-19","32 ms",0.25,"1/4","6 inserts","power_index_fast",0.00295224767470277,"0.17"
"sub-19","32 ms",0.25,"1/4","6 inserts","power_index_slow",-0.0409072941439543,"0.07"
"sub-19","32 ms",0.5,"1/2","2 inserts","power_index_fast",0.0218516596104651,"0.17"
"sub-19","32 ms",0.5,"1/2","2 inserts","power_index_slow",0.00409429301873883,"0.07"
"sub-19","32 ms",0.5,"1/2","6 inserts","power_index_fast",-0.017083412700298,"0.17"
"sub-19","32 ms",0.5,"1/2","6 inserts","power_index_slow",-0.0130936578756814,"0.07"
"sub-19","32 ms",0.8,"4/5","2 inserts","power_index_fast",0.0299707113908693,"0.17"
"sub-19","32 ms",0.8,"4/5","2 inserts","power_index_slow",0.0185492012885422,"0.07"
"sub-19","32 ms",0.8,"4/5","6 inserts","power_index_fast",-0.0715657004313136,"0.17"
"sub-19","32 ms",0.8,"4/5","6 inserts","power_index_slow",0.121473221770202,"0.07"
"sub-20","2048 ms",0,"0","2 inserts","power_index_fast",0,"0.17"
