"id","stim","seq_tr","mean_probability"
"sub-21","shoe",2,0.084796762301562
"sub-21","shoe",3,0.364834356208847
"sub-21","shoe",4,0.489208999768692
"sub-21","shoe",5,0.370913672554834
"sub-21","shoe",6,0.197954095660855
"sub-21","shoe",7,0.17223809453031
"sub-22","cat",1,0.0704488390750485
"sub-22","cat",2,0.070017826109673
"sub-22","cat",3,0.314834738646171
"sub-22","cat",4,0.565693752600112
"sub-22","cat",5,0.545681533989299
"sub-22","cat",6,0.324220666147241
"sub-22","cat",7,0.0631460915319752
"sub-22","chair",1,0.132879630758662
"sub-22","chair",2,0.142821957192806
"sub-22","chair",3,0.316640262176419
"sub-22","chair",4,0.533032046790484
"sub-22","chair",5,0.483377954095893
"sub-22","chair",6,0.222843563563155
"sub-22","chair",7,0.0936815580504731
"sub-22","face",1,0.0528808425279755
"sub-22","face",2,0.078578280505412
"sub-22","face",3,0.285044820153459
"sub-22","face",4,0.466947497562964
"sub-22","face",5,0.503123315120469
"sub-22","face",6,0.24374928595511
"sub-22","face",7,0.0692186971843836
"sub-22","house",1,0.0314804521960978
"sub-22","house",2,0.0708513550839177
"sub-22","house",3,0.452846507175014
"sub-22","house",4,0.759415781403533
"sub-22","house",5,0.600263187683696
"sub-22","house",6,0.224495092722935
"sub-22","house",7,0.0366494884831411
"sub-22","shoe",1,0.0606155010296474
"sub-22","shoe",2,0.0495313007581262
"sub-22","shoe",3,0.289617670569939
"sub-22","shoe",4,0.601131751027044
"sub-22","shoe",5,0.537571971696904
"sub-22","shoe",6,0.23191753861829
"sub-22","shoe",7,0.0863196812906334
"sub-23","cat",1,0.0427763936445183
"sub-23","cat",2,0.12050669791979
"sub-23","cat",3,0.478598405873271
"sub-23","cat",4,0.703328078930854
"sub-23","cat",5,0.395772118570944
"sub-23","cat",6,0.159817946576826
"sub-23","cat",7,0.0611010439962342
"sub-23","chair",1,0.0898315064159857
"sub-23","chair",2,0.155068494790797
"sub-23","chair",3,0.501271544068296
"sub-23","chair",4,0.528942977258853
"sub-23","chair",5,0.30131833420285
"sub-23","chair",6,0.153606060784979
"sub-23","chair",7,0.0845154245294729
"sub-23","face",1,0.0595999126722535
"sub-23","face",2,0.10727475643837
"sub-23","face",3,0.510130581391392
"sub-23","face",4,0.662523093669088
"sub-23","face",5,0.38386766146587
"sub-23","face",6,0.176782971874246
"sub-23","face",7,0.100400504389899
"sub-23","house",1,0.0670566434955803
"sub-23","house",2,0.195578589451652
"sub-23","house",3,0.627843823307136
"sub-23","house",4,0.770562195368491
"sub-23","house",5,0.414189263707997
"sub-23","house",6,0.161283715180056
"sub-23","house",7,0.0517341581647974
"sub-23","shoe",1,0.0835758901914042
"sub-23","shoe",2,0.15269820786547
"sub-23","shoe",3,0.466599901176015
"sub-23","shoe",4,0.620403399350155
"sub-23","shoe",5,0.369110936201759
"sub-23","shoe",6,0.189690352960654
"sub-23","shoe",7,0.0851771142279738
"sub-25","cat",1,0.0907786372555172
"sub-25","cat",2,0.12049756343886
"sub-25","cat",3,0.286906905979431
"sub-25","cat",4,0.428825829154598
"sub-25","cat",5,0.408679411473395
"sub-25","cat",6,0.187391432181966
"sub-25","cat",7,0.0872970633194565
"sub-25","chair",1,0.108587779847362
"sub-25","chair",2,0.114812560379307
"sub-25","chair",3,0.270569072596172
"sub-25","chair",4,0.441218529511758
"sub-25","chair",5,0.339393690912433
"sub-25","chair",6,0.22832389052877
"sub-25","chair",7,0.138129549086264
"sub-25","face",1,0.045794684835183
"sub-25","face",2,0.0894152082085924
"sub-25","face",3,0.285989254188725
"sub-25","face",4,0.477909598652233
"sub-25","face",5,0.472907182648977
"sub-25","face",6,0.251926277910519
"sub-25","face",7,0.098556106234087
"sub-25","house",1,0.0468476384228335
"sub-25","house",2,0.0670387424591501
"sub-25","house",3,0.329597327222106
"sub-25","house",4,0.702861979471033
"sub-25","house",5,0.589762096944688
"sub-25","house",6,0.274252496107329
"sub-25","house",7,0.0648728215451984
"sub-25","shoe",1,0.0679580493659482
"sub-25","shoe",2,0.0603600040962211
"sub-25","shoe",3,0.221833457861707
"sub-25","shoe",4,0.40726567023879
"sub-25","shoe",5,0.408807460271919
"sub-25","shoe",6,0.328786798420749
"sub-25","shoe",7,0.150667507364808
"sub-26","cat",1,0.0303137632458753
"sub-26","cat",2,0.108101565032551
"sub-26","cat",3,0.599406566604961
"sub-26","cat",4,0.723229704096523
"sub-26","cat",5,0.359521124740783
"sub-26","cat",6,0.0846775027620634
"sub-26","cat",7,0.0329846819460101
"sub-26","chair",1,0.0499841981593074
"sub-26","chair",2,0.110966190070763
"sub-26","chair",3,0.612378254834607
"sub-26","chair",4,0.75647578613288
"sub-26","chair",5,0.290906708934881
"sub-26","chair",6,0.0825404591169648
"sub-26","chair",7,0.0382240300568654
"sub-26","face",1,0.0732310338159194
"sub-26","face",2,0.13946312356103
"sub-26","face",3,0.614274041775671
"sub-26","face",4,0.726306811014104
"sub-26","face",5,0.38478012078862
"sub-26","face",6,0.153911561680368
"sub-26","face",7,0.0464428519753982
"sub-26","house",1,0.0626190125200821
"sub-26","house",2,0.195196691024082
"sub-26","house",3,0.722527594895553
"sub-26","house",4,0.804865304112162
"sub-26","house",5,0.373660128014981
"sub-26","house",6,0.0832573538213816
"sub-26","house",7,0.0430460484925652
"sub-26","shoe",1,0.0783805102898725
"sub-26","shoe",2,0.195990263672299
"sub-26","shoe",3,0.620572831376033
"sub-26","shoe",4,0.664576114182227
"sub-26","shoe",5,0.283039080293799
"sub-26","shoe",6,0.100965669441508
"sub-26","shoe",7,0.0993106302906423
"sub-27","cat",1,0.149356932440155
"sub-27","cat",2,0.108886759097044
"sub-27","cat",3,0.44023047328717
"sub-27","cat",4,0.629622609337396
"sub-27","cat",5,0.405998960224884
"sub-27","cat",6,0.177920359876397
"sub-27","cat",7,0.142368547894337
"sub-27","chair",1,0.050777725164924
"sub-27","chair",2,0.118806826509118
"sub-27","chair",3,0.419601337939339
"sub-27","chair",4,0.526012357602491
"sub-27","chair",5,0.28963702368511
"sub-27","chair",6,0.143034776118738
"sub-27","chair",7,0.0628985608048635
"sub-27","face",1,0.0537358252914816
"sub-27","face",2,0.0924662247919303
"sub-27","face",3,0.521081651460576
"sub-27","face",4,0.66116367886286
"sub-27","face",5,0.370053408780839
"sub-27","face",6,0.105311278671415
"sub-27","face",7,0.0484663310128196
"sub-27","house",1,0.0545024263939042
"sub-27","house",2,0.121115662572354
"sub-27","house",3,0.536496480686131
"sub-27","house",4,0.686505258870774
"sub-27","house",5,0.388884613547909
"sub-27","house",6,0.108027752304334
"sub-27","house",7,0.0664879366085838
"sub-27","shoe",1,0.0596615826814877
"sub-27","shoe",2,0.193072120059958
"sub-27","shoe",3,0.518066985813299
"sub-27","shoe",4,0.521131586989681
"sub-27","shoe",5,0.302151289749678
"sub-27","shoe",6,0.153674878021828
"sub-27","shoe",7,0.135452937523793
"sub-28","cat",1,0.0831180797055875
"sub-28","cat",2,0.112478403848798
"sub-28","cat",3,0.401923050350073
"sub-28","cat",4,0.643985140553275
"sub-28","cat",5,0.416848901876902
"sub-28","cat",6,0.118336132160556
"sub-28","cat",7,0.0689308064587548
"sub-28","chair",1,0.13051141271875
"sub-28","chair",2,0.174151867308803
"sub-28","chair",3,0.369349941421304
"sub-28","chair",4,0.596447797365267
"sub-28","chair",5,0.331506719266463
"sub-28","chair",6,0.112510160873445
"sub-28","chair",7,0.0621980139823722
"sub-28","face",1,0.101571662501944
"sub-28","face",2,0.131008022948951
"sub-28","face",3,0.386651600029518
"sub-28","face",4,0.580682469487633
"sub-28","face",5,0.27989885268843
"sub-28","face",6,0.113915698412757
"sub-28","face",7,0.0314441464880102
"sub-28","house",1,0.0572640418386509
"sub-28","house",2,0.0896323401241488
"sub-28","house",3,0.488566203073739
"sub-28","house",4,0.660775002974614
"sub-28","house",5,0.449851166419806
"sub-28","house",6,0.15025657010158
"sub-28","house",7,0.0659155382286871
"sub-28","shoe",1,0.0842353359375088
"sub-28","shoe",2,0.125652834572409
"sub-28","shoe",3,0.494204522159512
"sub-28","shoe",4,0.601823407481458
"sub-28","shoe",5,0.345532126587039
"sub-28","shoe",6,0.177472556084715
"sub-28","shoe",7,0.0919283442985425
"sub-29","cat",1,0.108746922931491
"sub-29","cat",2,0.100733648222898
"sub-29","cat",3,0.189692276637731
"sub-29","cat",4,0.363893604966799
"sub-29","cat",5,0.382437770899935
"sub-29","cat",6,0.252844116389623
"sub-29","cat",7,0.0843592349884257
"sub-29","chair",1,0.077945727461035
"sub-29","chair",2,0.123997004583682
"sub-29","chair",3,0.190112901816424
"sub-29","chair",4,0.319060349569152
"sub-29","chair",5,0.279028017137139
"sub-29","chair",6,0.237615540626387
"sub-29","chair",7,0.173194756319452
"sub-29","face",1,0.0838525554123436
"sub-29","face",2,0.105201660008717
"sub-29","face",3,0.228583264511397
"sub-29","face",4,0.40214368503491
"sub-29","face",5,0.277482616350448
"sub-29","face",6,0.266475404517861
"sub-29","face",7,0.10698251756606
"sub-29","house",1,0.0804398197811216
"sub-29","house",2,0.085300897239096
"sub-29","house",3,0.297880860686037
"sub-29","house",4,0.503800887164369
"sub-29","house",5,0.438904497220358
"sub-29","house",6,0.251535872999772
"sub-29","house",7,0.146073274513153
"sub-29","shoe",1,0.100926402026132
"sub-29","shoe",2,0.105332559132846
"sub-29","shoe",3,0.211662326748982
"sub-29","shoe",4,0.323294230564733
"sub-29","shoe",5,0.33448946209632
"sub-29","shoe",6,0.184972735156862
"sub-29","shoe",7,0.11468027057205
"sub-30","cat",1,0.0702085051925273
"sub-30","cat",2,0.103526207715303
"sub-30","cat",3,0.276817697146776
"sub-30","cat",4,0.488590775008933
"sub-30","cat",5,0.433864338464808
"sub-30","cat",6,0.282330287621874
"sub-30","cat",7,0.165425355644516
"sub-30","chair",1,0.0842353863122284
"sub-30","chair",2,0.11941310347152
"sub-30","chair",3,0.248612545953471
"sub-30","chair",4,0.342515494216057
"sub-30","chair",5,0.356318982182002
"sub-30","chair",6,0.250445112652399
"sub-30","chair",7,0.130248338823306
"sub-30","face",1,0.0718082299923991
"sub-30","face",2,0.106445463444905
"sub-30","face",3,0.300569394028171
"sub-30","face",4,0.484475685231583
"sub-30","face",5,0.431274527787295
"sub-30","face",6,0.276407461507098
"sub-30","face",7,0.186308608397956
"sub-30","house",1,0.0364813000902362
"sub-30","house",2,0.0882221745614024
"sub-30","house",3,0.395120748161899
"sub-30","house",4,0.583301910667778
"sub-30","house",5,0.492268174498614
"sub-30","house",6,0.322223845157147
"sub-30","house",7,0.170335314001313
"sub-30","shoe",1,0.0604412378977934
"sub-30","shoe",2,0.0771688355692392
"sub-30","shoe",3,0.26806936920565
"sub-30","shoe",4,0.444030593645315
"sub-30","shoe",5,0.404731735031148
"sub-30","shoe",6,0.258667094744568
"sub-30","shoe",7,0.159331211188291
"sub-32","cat",1,0.0701505897280324
"sub-32","cat",2,0.0502747247605445
"sub-32","cat",3,0.286392238357677
"sub-32","cat",4,0.419994775681183
"sub-32","cat",5,0.468379618507629
"sub-32","cat",6,0.316363015077785
"sub-32","cat",7,0.180841015433069
"sub-32","chair",1,0.0725645718273018
"sub-32","chair",2,0.0705896943555872
"sub-32","chair",3,0.18233586395408
"sub-32","chair",4,0.30293084633822
"sub-32","chair",5,0.305486256132612
"sub-32","chair",6,0.261786703666152
"sub-32","chair",7,0.152111234029802
"sub-32","face",1,0.1051465284741
"sub-32","face",2,0.0947523874662289
"sub-32","face",3,0.249550995533653
"sub-32","face",4,0.345914452685179
"sub-32","face",5,0.368386839591564
"sub-32","face",6,0.288721071539318
"sub-32","face",7,0.16731818112224
"sub-32","house",1,0.0744885642885955
"sub-32","house",2,0.0850617183786075
"sub-32","house",3,0.337226499688125
"sub-32","house",4,0.531527881318746
"sub-32","house",5,0.526956361723266
"sub-32","house",6,0.294119130732541
"sub-32","house",7,0.106429236110027
"sub-32","shoe",1,0.0781990414657826
"sub-32","shoe",2,0.103171145089729
"sub-32","shoe",3,0.237088922362775
"sub-32","shoe",4,0.364047411934988
"sub-32","shoe",5,0.392148695762324
"sub-32","shoe",6,0.294436860141066
"sub-32","shoe",7,0.222452913919895
"sub-33","cat",1,0.0975969553533552
"sub-33","cat",2,0.078972379587661
"sub-33","cat",3,0.330486254401425
"sub-33","cat",4,0.602971725520655
"sub-33","cat",5,0.511736235045116
"sub-33","cat",6,0.30983412378707
"sub-33","cat",7,0.186971551942887
"sub-33","chair",1,0.0836710866486092
"sub-33","chair",2,0.129400488834947
"sub-33","chair",3,0.382050832238791
"sub-33","chair",4,0.499964825659352
"sub-33","chair",5,0.416092785840693
"sub-33","chair",6,0.277608600110352
"sub-33","chair",7,0.0965151466843628
"sub-33","face",1,0.041957893323635
"sub-33","face",2,0.077525471789397
"sub-33","face",3,0.321312310640235
"sub-33","face",4,0.424626702788317
"sub-33","face",5,0.359826445030301
"sub-33","face",6,0.177590874333948
"sub-33","face",7,0.121104502981595
"sub-33","house",1,0.0745921905086984
"sub-33","house",2,0.092116219327373
"sub-33","house",3,0.458674867522978
"sub-33","house",4,0.675127531425166
"sub-33","house",5,0.477316512753044
"sub-33","house",6,0.232661374074838
"sub-33","house",7,0.075819710970714
"sub-33","shoe",1,0.0566821732196526
"sub-33","shoe",2,0.135807112949735
"sub-33","shoe",3,0.418024632129391
"sub-33","shoe",4,0.520411766202437
"sub-33","shoe",5,0.368559345624196
"sub-33","shoe",6,0.318809122431674
"sub-33","shoe",7,0.19953203853688
"sub-34","cat",1,0.0896741353679058
"sub-34","cat",2,0.0754654308006863
"sub-34","cat",3,0.388872411821
"sub-34","cat",4,0.708917009460633
"sub-34","cat",5,0.522901657941418
"sub-34","cat",6,0.24930926196655
"sub-34","cat",7,0.0712566682689431
"sub-34","chair",1,0.0670990582626028
"sub-34","chair",2,0.0922326682747945
"sub-34","chair",3,0.357542506565604
"sub-34","chair",4,0.620445337130765
"sub-34","chair",5,0.455796604704227
"sub-34","chair",6,0.223030605477022
"sub-34","chair",7,0.0882503594133343
"sub-34","face",1,0.0709140521220094
"sub-34","face",2,0.101651507481009
"sub-34","face",3,0.387131804431379
"sub-34","face",4,0.548063817189339
"sub-34","face",5,0.485124406005211
"sub-34","face",6,0.239575878944753
"sub-34","face",7,0.101819412898833
"sub-34","house",1,0.0728001705252682
"sub-34","house",2,0.118077091891087
"sub-34","house",3,0.495160674353535
"sub-34","house",4,0.702881707959678
"sub-34","house",5,0.46654937332494
"sub-34","house",6,0.177041800150282
"sub-34","house",7,0.0712759957646001
"sub-34","shoe",1,0.0701877058070607
"sub-34","shoe",2,0.0860543039777181
"sub-34","shoe",3,0.475943346609903
"sub-34","shoe",4,0.572481855117006
"sub-34","shoe",5,0.440056554702064
"sub-34","shoe",6,0.21992955295868
"sub-34","shoe",7,0.0706381678813117
"sub-35","cat",1,0.0521603688743718
"sub-35","cat",2,0.0898500380500567
"sub-35","cat",3,0.311339188271116
"sub-35","cat",4,0.525807765022508
"sub-35","cat",5,0.386954478270474
"sub-35","cat",6,0.222431091456945
"sub-35","cat",7,0.0841982737546449
"sub-35","chair",1,0.0280931641075486
"sub-35","chair",2,0.0654348991355406
"sub-35","chair",3,0.353740193468905
"sub-35","chair",4,0.625640414120371
"sub-35","chair",5,0.414844975192283
"sub-35","chair",6,0.156956176711095
"sub-35","chair",7,0.0679581559355004
"sub-35","face",1,0.0970541048463995
"sub-35","face",2,0.0820920289625205
"sub-35","face",3,0.326835425928726
"sub-35","face",4,0.564576464875153
"sub-35","face",5,0.353014384482807
"sub-35","face",6,0.180970331219587
"sub-35","face",7,0.110431597435027
"sub-35","house",1,0.0747617550786227
"sub-35","house",2,0.0827928366853484
"sub-35","house",3,0.403322422965701
"sub-35","house",4,0.624684949260187
"sub-35","house",5,0.522355940501413
"sub-35","house",6,0.225395009409064
"sub-35","house",7,0.063057102712517
"sub-35","shoe",1,0.0780780187323802
"sub-35","shoe",2,0.0896675481994206
"sub-35","shoe",3,0.369319572595493
"sub-35","shoe",4,0.547597119303836
"sub-35","shoe",5,0.499773063915197
"sub-35","shoe",6,0.194827366066751
"sub-35","shoe",7,0.129600953527145
"sub-36","cat",1,0.0798481064740223
"sub-36","cat",2,0.118251798650454
"sub-36","cat",3,0.342006706221943
"sub-36","cat",4,0.477341023747071
"sub-36","cat",5,0.421476138386672
"sub-36","cat",6,0.215582016809493
"sub-36","cat",7,0.144897656693558
"sub-36","chair",1,0.0500540695040627
"sub-36","chair",2,0.0473558246915916
"sub-36","chair",3,0.300730183665333
"sub-36","chair",4,0.50653479381384
"sub-36","chair",5,0.403900420619436
"sub-36","chair",6,0.239857257050978
"sub-36","chair",7,0.124025619202836
"sub-36","face",1,0.0755499746263859
"sub-36","face",2,0.0692089876235936
"sub-36","face",3,0.319027067488322
"sub-36","face",4,0.527904292165052
"sub-36","face",5,0.486232058421918
"sub-36","face",6,0.278418836514683
"sub-36","face",7,0.201201230376056
"sub-36","house",1,0.0730887655202562
"sub-36","house",2,0.0741868384962121
"sub-36","house",3,0.36389909399407
"sub-36","house",4,0.636082381525962
"sub-36","house",5,0.477425663754731
"sub-36","house",6,0.226510528359295
"sub-36","house",7,0.124550337775481
"sub-36","shoe",1,0.0517463426066613
"sub-36","shoe",2,0.0635691847283416
"sub-36","shoe",3,0.368626427921957
"sub-36","shoe",4,0.562709265724441
"sub-36","shoe",5,0.370835591596868
"sub-36","shoe",6,0.220684577251481
"sub-36","shoe",7,0.0795698483797172
"sub-38","cat",1,0.0966229261553587
"sub-38","cat",2,0.111129710356566
"sub-38","cat",3,0.305355664985499
"sub-38","cat",4,0.52035715413764
"sub-38","cat",5,0.510953352246285
"sub-38","cat",6,0.3146283743718
"sub-38","cat",7,0.16361627877687
"sub-38","chair",1,0.0561857363152167
"sub-38","chair",2,0.0780157289201214
"sub-38","chair",3,0.239185284623442
"sub-38","chair",4,0.499004694238265
"sub-38","chair",5,0.483069808793494
"sub-38","chair",6,0.280499250739654
"sub-38","chair",7,0.134398230513739
"sub-38","face",1,0.0645847910805917
"sub-38","face",2,0.097827619698715
"sub-38","face",3,0.279148594245208
"sub-38","face",4,0.556308409542288
"sub-38","face",5,0.569180943033307
"sub-38","face",6,0.310023789829048
"sub-38","face",7,0.118480874572288
"sub-38","house",1,0.0984165812487858
"sub-38","house",2,0.11759669801945
"sub-38","house",3,0.35371401115193
"sub-38","house",4,0.603392791783366
"sub-38","house",5,0.556289086540475
"sub-38","house",6,0.310574487134176
"sub-38","house",7,0.101256766557046
"sub-38","shoe",1,0.0659064730045999
"sub-38","shoe",2,0.073743590942404
"sub-38","shoe",3,0.228328974833003
"sub-38","shoe",4,0.500355844698575
"sub-38","shoe",5,0.455288023980225
"sub-38","shoe",6,0.31845243235572
"sub-38","shoe",7,0.148584175187089
"sub-39","cat",1,0.0646213895159582
"sub-39","cat",2,0.068241399587933
"sub-39","cat",3,0.379359549213019
"sub-39","cat",4,0.65091920918977
"sub-39","cat",5,0.524678319007143
"sub-39","cat",6,0.191584595886007
"sub-39","cat",7,0.0503213608581879
"sub-39","chair",1,0.0190012209222283
"sub-39","chair",2,0.0891160926536311
"sub-39","chair",3,0.431651075948465
"sub-39","chair",4,0.649446242105936
"sub-39","chair",5,0.511952156624306
"sub-39","chair",6,0.190994597249147
"sub-39","chair",7,0.035240018844925
"sub-39","face",1,0.033706765865659
"sub-39","face",2,0.0792905867914829
"sub-39","face",3,0.406001254754324
"sub-39","face",4,0.646450805753348
"sub-39","face",5,0.463920884879265
"sub-39","face",6,0.180562141274678
"sub-39","face",7,0.0684929906742276
"sub-39","house",1,0.117169306166561
"sub-39","house",2,0.14185472411308
"sub-39","house",3,0.325970079172942
"sub-39","house",4,0.608396978521686
"sub-39","house",5,0.553968587203539
"sub-39","house",6,0.171854151828208
"sub-39","house",7,0.0535662011791514
"sub-39","shoe",1,0.0448940889205928
"sub-39","shoe",2,0.139403811939996
"sub-39","shoe",3,0.416426662012993
"sub-39","shoe",4,0.632645630317235
"sub-39","shoe",5,0.438314656777018
"sub-39","shoe",6,0.215101043314046
"sub-39","shoe",7,0.115537224495398
