"freq_bins_smooth","mean_spec","sem_upper","sem_lower"
0.176615168539326,0.0877020620450233,0.125649914927334,0.0497542091627122
0.177317415730337,0.0710324867729196,0.109370863442338,0.0326941101035007
0.178019662921348,0.0573067352123243,0.0957961870226918,0.0188172834019569
0.17872191011236,0.0580813429309851,0.0944069004574963,0.021755785404474
0.179424157303371,0.0596137996399594,0.0942454990759949,0.0249821002039239
0.180126404494382,0.0646848334509201,0.100134061760855,0.0292356051409848
0.180828651685393,0.0748660807326175,0.112010096395522,0.0377220650697128
0.181530898876404,0.066852506181951,0.108809686357265,0.0248953260066373
0.182233146067416,0.0619255032895896,0.102852558684657,0.0209984478945218
0.182935393258427,0.079457395493546,0.119803369713952,0.0391114212731401
0.183637640449438,0.0634580663036756,0.104274858027368,0.0226412745799832
0.184339887640449,0.0560657498120773,0.0991184787828227,0.0130130208413319
0.185042134831461,0.0553321084915483,0.099200767250016,0.0114634497330806
0.185744382022472,0.0453662422309332,0.0860227247343004,0.00470975972756589
0.186446629213483,0.0549556383722416,0.0929966108774705,0.0169146658670127
0.187148876404494,0.0524561515904105,0.0925345048051893,0.0123777983756316
0.187851123595506,0.0588855757484109,0.0983504292012034,0.0194207222956183
0.188553370786517,0.049151596066973,0.0892107136014909,0.00909247853245509
0.189255617977528,0.0497004545943838,0.0890348747140146,0.0103660344747529
0.189957865168539,0.0390907254449366,0.0761126738530851,0.00206877703678815
0.190660112359551,0.0275196481267021,0.0644349196783171,-0.00939562342491282
0.191362359550562,0.0428532362177049,0.080424146364085,0.00528232607132474
0.192064606741573,0.047908266893401,0.084616436998379,0.011200096788423
0.192766853932584,0.0254790081737081,0.0605693152225885,-0.00961129887517231
0.193469101123595,0.0246105144679755,0.0624736966419231,-0.013252667705972
0.194171348314607,0.0281127580477448,0.067250592215994,-0.0110250761205045
0.194873595505618,0.0298862275750442,0.0690845874667579,-0.00931213231666942
0.195575842696629,0.0325378423516325,0.0723407080884151,-0.00726502338515011
0.19627808988764,0.0212532285176884,0.0619663732766564,-0.0194599162412796
0.196980337078652,0.0227241701758139,0.0622727573440886,-0.0168244169924609
0.197682584269663,0.0222336996616473,0.0623301659888305,-0.0178627666655359
